dataset,split,example_idx,setup_id,batch_idx,annotator_id,status,start,end,annotator_group
t2t,test,80,claim-16-diversellama,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-10-diverseqwen,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-13-diversedeepseek,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-6-diverseqwen,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-3-diversegemma,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-7-diverseqwen,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,80,claim-5-diversegemma,26,676054ef296caad582258e02,finished,1752834264.0,1752837496.0,0
t2t,test,81,claim-9-lotnlgqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-18-lotnlgllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-20-lotnlgllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-13-lotnlggemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-14-lotnlggemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-16-lotnlgllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-2-lotnlgdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-6-lotnlgqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-11-lotnlggemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-1-lotnlgdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-7-lotnlgqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-15-lotnlggemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-12-lotnlggemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-5-lotnlgdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-3-lotnlgdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-19-lotnlgllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-8-lotnlgqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-17-lotnlgllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-10-lotnlgqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-21-attention,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,81,claim-4-lotnlgdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-1-freshtabqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-17-freshtabllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-15-freshtabgemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-12-freshtabgemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-16-freshtabllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-3-freshtabqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-2-freshtabqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-8-freshtabdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-9-freshtabdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-4-freshtabqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-11-freshtabgemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-6-freshtabdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-21-attention,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-5-freshtabqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-14-freshtabgemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-13-freshtabgemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-19-freshtabllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-10-freshtabdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-7-freshtabdeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-20-freshtabllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,82,claim-18-freshtabllama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-14-diversedeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-1-diversegemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-5-diversegemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-19-diversellama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-2-diversegemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-7-diverseqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-21-attention,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-20-diversellama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-18-diversellama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-17-diversellama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-12-diversedeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-16-diversellama,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-8-diverseqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-10-diverseqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-13-diversedeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-15-diversedeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-11-diversedeepseek,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-3-diversegemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-9-diverseqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-6-diverseqwen,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,83,claim-4-diversegemma,27,67856aab19bad167dbefe5d3,finished,1752781170.0,1752783092.0,0
t2t,test,84,claim-8-lotnlgqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-12-lotnlggemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-16-lotnlgllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-2-lotnlgdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-4-lotnlgdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-1-lotnlgdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-9-lotnlgqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-7-lotnlgqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-20-lotnlgllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-10-lotnlgqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-17-lotnlgllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-13-lotnlggemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-18-lotnlgllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-3-lotnlgdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-5-lotnlgdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-15-lotnlggemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-21-attention,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-19-lotnlgllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-6-lotnlgqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-11-lotnlggemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,84,claim-14-lotnlggemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-14-freshtabgemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-11-freshtabgemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-12-freshtabgemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-1-freshtabqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-4-freshtabqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-19-freshtabllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-2-freshtabqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-17-freshtabllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-18-freshtabllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-8-freshtabdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-9-freshtabdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-16-freshtabllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-13-freshtabgemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-6-freshtabdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-10-freshtabdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-3-freshtabqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-15-freshtabgemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-7-freshtabdeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-20-freshtabllama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-5-freshtabqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,85,claim-21-attention,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-5-diversegemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-13-diversedeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-20-diversellama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-9-diverseqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-21-attention,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-2-diversegemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-7-diverseqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-15-diversedeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-3-diversegemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-12-diversedeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-1-diversegemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-19-diversellama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-6-diverseqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-4-diversegemma,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-10-diverseqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-14-diversedeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-8-diverseqwen,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-17-diversellama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-11-diversedeepseek,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-16-diversellama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,86,claim-18-diversellama,28,65cf8daaaf679c7816f3a1b4,finished,1752826108.0,1752828207.0,0
t2t,test,87,claim-21-attention,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-9-lotnlgqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-11-lotnlggemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-16-lotnlgllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-17-lotnlgllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-7-lotnlgqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-6-lotnlgqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-19-lotnlgllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-13-lotnlggemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-4-lotnlgdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-14-lotnlggemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-20-lotnlgllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-15-lotnlggemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-1-lotnlgdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-8-lotnlgqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-12-lotnlggemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-2-lotnlgdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-10-lotnlgqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-3-lotnlgdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-5-lotnlgdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,87,claim-18-lotnlgllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-3-freshtabqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-13-freshtabgemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-2-freshtabqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-18-freshtabllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-16-freshtabllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-9-freshtabdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-6-freshtabdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-20-freshtabllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-19-freshtabllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-17-freshtabllama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-8-freshtabdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-7-freshtabdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-11-freshtabgemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-14-freshtabgemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-10-freshtabdeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-21-attention,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-4-freshtabqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-5-freshtabqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-15-freshtabgemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-12-freshtabgemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,88,claim-1-freshtabqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-9-diverseqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-11-diversedeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-5-diversegemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-12-diversedeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-10-diverseqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-1-diversegemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-15-diversedeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-18-diversellama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-17-diversellama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-6-diverseqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-7-diverseqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-3-diversegemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-19-diversellama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-2-diversegemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-4-diversegemma,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-21-attention,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-20-diversellama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-14-diversedeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-13-diversedeepseek,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-8-diverseqwen,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,89,claim-16-diversellama,29,67bcdb18c5a07dca6589a461,finished,1752777026.0,1752782707.0,0
t2t,test,90,claim-20-lotnlgllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-18-lotnlgllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-7-lotnlgqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-8-lotnlgqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-21-attention,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-3-lotnlgdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-15-lotnlggemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-17-lotnlgllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-2-lotnlgdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-1-lotnlgdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-13-lotnlggemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-12-lotnlggemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-16-lotnlgllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-14-lotnlggemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-11-lotnlggemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-5-lotnlgdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-6-lotnlgqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-4-lotnlgdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-19-lotnlgllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-9-lotnlgqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,90,claim-10-lotnlgqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-10-freshtabdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-9-freshtabdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-14-freshtabgemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-21-attention,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-12-freshtabgemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-5-freshtabqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-18-freshtabllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-13-freshtabgemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-3-freshtabqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-7-freshtabdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-8-freshtabdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-4-freshtabqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-16-freshtabllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-15-freshtabgemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-2-freshtabqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-20-freshtabllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-1-freshtabqwen,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-17-freshtabllama,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-11-freshtabgemma,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
t2t,test,91,claim-6-freshtabdeepseek,30,667c2175b570aa694ce2f63c,finished,1752832898.0,1752834966.0,0
